country|year|pib|life_expect|murderers|population
Cuba|1880|1830|37.0||1530000
Cuba|1881|1850|38.0||1550000
Cuba|1882|1900|39.1||1560000
Cuba|1883|1960|40.1||1570000
Cuba|1884|2010|41.2||1590000
Cuba|1885|2070|41.7||1600000
Cuba|1886|2130|42.3||1610000
Cuba|1887|2190|42.8||1620000
Cuba|1888|2260|43.4||1630000
Cuba|1889|2320|44.0||1640000
Cuba|1890|2390|39.8||1650000
Cuba|1891|2460|35.6||1660000
Cuba|1892|2530|31.4||1660000
Cuba|1893|2520|27.3||1670000
Cuba|1894|2510|23.1||1670000
Cuba|1895|2510|22.3||1670000
Cuba|1896|2500|21.5||1680000
Cuba|1897|2490|20.7||1680000
Cuba|1898|2480|19.9||1680000
Cuba|1899|2470|19.1||1700000
Cuba|1900|2460|33.4||1720000
Cuba|1901|2460|33.6||1750000
Cuba|1902|2450|33.9||1790000
Cuba|1903|2560|34.1||1850000
Cuba|1904|2640|34.3||1900000
Cuba|1905|2750|34.5||1960000
Cuba|1906|2790|34.8||2020000
Cuba|1907|3010|35.0||2080000
Cuba|1908|2670|35.2||2140000
Cuba|1909|3010|35.4||2210000
Cuba|1910|3010|35.6||2270000
Cuba|1911|2750|35.9||2340000
Cuba|1912|2820|36.1||2410000
Cuba|1913|3090|36.3||2490000
Cuba|1914|3160|36.6||2570000
Cuba|1915|3130|36.8||2640000
Cuba|1916|3280|37.0||2730000
Cuba|1917|3310|37.3||2810000
Cuba|1918|3350|24.2||2900000
Cuba|1919|3460|37.7||2980000
Cuba|1920|3460|38.0||3070000
Cuba|1921|3350|38.3||3150000
Cuba|1922|3310|38.5||3230000
Cuba|1923|3280|38.8||3310000
Cuba|1924|3390|39.1||3390000
Cuba|1925|3730|39.4||3480000
Cuba|1926|3540|40.0||3570000
Cuba|1927|3500|40.5||3660000
Cuba|1928|3310|41.1||3750000
Cuba|1929|3650|41.7||3840000
Cuba|1930|3460|42.3||3920000
Cuba|1931|2560|42.9||4000000
Cuba|1932|2370|43.5||4080000
Cuba|1933|2260|44.2||4150000
Cuba|1934|2450|44.8||4220000
Cuba|1935|2640|45.5||4290000
Cuba|1936|2790|46.1||4370000
Cuba|1937|2980|46.7||4450000
Cuba|1938|3010|47.3||4520000
Cuba|1939|2980|47.9||4610000
Cuba|1940|3010|48.5||4700000
Cuba|1941|3200|49.2||4800000
Cuba|1942|3200|49.9||4910000
Cuba|1943|3010|50.7||5030000
Cuba|1944|3310|51.4||5150000
Cuba|1945|3310|52.1||5270000
Cuba|1946|3500|53.6||5400000
Cuba|1947|3730|55.1||5530000
Cuba|1948|3650|56.6||5660000
Cuba|1949|3620|58.1||5790000
Cuba|1950|3840|59.7||5920000
Cuba|1951|3880|60.0||6050000
Cuba|1952|4140|60.6||6180000
Cuba|1953|3800|61.2||6300000
Cuba|1954|3800|61.8||6420000
Cuba|1955|3840|62.5||6540000
Cuba|1956|3990|63.1||6650000
Cuba|1957|4260|63.7||6760000
Cuba|1958|4260|64.3||6880000
Cuba|1959|4380|65.0||7010000
Cuba|1960|4360|65.6||7140000
Cuba|1961|4470|66.3||7290000
Cuba|1962|4330|66.9||7450000
Cuba|1963|4310|67.6||7620000
Cuba|1964|4600|68.2||7790000
Cuba|1965|4500|68.9||7960000
Cuba|1966|4640|69.6||8120000
Cuba|1967|5080|70.2||8270000
Cuba|1968|4700|70.8||8410000
Cuba|1969|4570|71.4||8560000
Cuba|1970|4340|72.0||8710000
Cuba|1971|4600|72.3||8870000
Cuba|1972|4740|72.7||9030000
Cuba|1973|5080|73.0||9180000
Cuba|1974|5250|73.2||9320000
Cuba|1975|5440|73.4||9450000
Cuba|1976|5510|73.6||9550000
Cuba|1977|5700|73.7||9650000
Cuba|1978|5990|73.8||9720000
Cuba|1979|6090|74.1||9790000
Cuba|1980|5980|74.1||9850000
Cuba|1981|6440|74.3||9900000
Cuba|1982|6530|74.4||9940000
Cuba|1983|6850|74.5||9980000
Cuba|1984|7360|74.5||10000000
Cuba|1985|7460|74.5||10100000
Cuba|1986|7390|74.6||10200000
Cuba|1987|7120|74.6||10300000
Cuba|1988|7270|74.6||10400000
Cuba|1989|7270|74.7||10500000
Cuba|1990|6860|74.8|867.0|10600000
Cuba|1991|5700|74.9|871.0|10700000
Cuba|1992|4780|74.9|860.0|10700000
Cuba|1993|3670|74.8|857.0|10800000
Cuba|1994|3640|74.8|844.0|10800000
Cuba|1995|3810|75.1|828.0|10900000
Cuba|1996|4250|75.5|796.0|10900000
Cuba|1997|4400|75.9|770.0|11000000
Cuba|1998|4310|76.1|747.0|11000000
Cuba|1999|4490|76.4|701.0|11100000
Cuba|2000|4880|76.8|678.0|11100000
Cuba|2001|5060|77.1|663.0|11200000
Cuba|2002|5130|77.8|656.0|11200000
Cuba|2003|5200|77.8|648.0|11200000
Cuba|2004|5170|77.7|643.0|11300000
Cuba|2005|5250|77.6|626.0|11300000
Cuba|2006|5920|78.3|618.0|11300000
Cuba|2007|6050|78.3|606.0|11300000
Cuba|2008|6340|78.3|610.0|11200000
Cuba|2009|6480|78.3|614.0|11200000
Cuba|2010|6700|78.3|620.0|11200000
Cuba|2011|6930|78.8|624.0|11200000
Cuba|2012|7140|78.6|640.0|11300000
Cuba|2013|7380|78.6|643.0|11300000
Cuba|2014|7630|78.5|638.0|11300000
Cuba|2015|7890|78.2|631.0|11300000
Cuba|2016|7890|78.3|626.0|11300000
Cuba|2017|7890|78.4||11300000
Cuba|2018|7890|78.5||11300000
Cuba|2019|8130|78.5||11300000
Cuba|2020|8370|78.6||11300000
Cuba|2021|8620|78.8||11300000
Cuba|2022|8870|78.9||11300000
Cuba|2023|9110|79.0||11300000
Cuba|2024|9350|79.1||11300000
Cuba|2025|9590|79.3||11300000
Cuba|2026|9830|79.4||11200000
Cuba|2027|10100|79.6||11200000
Cuba|2028|10300|79.8||11200000
Cuba|2029|10500|80.0||11200000
Cuba|2030|10800|80.2||11100000
Cuba|2031|11000|80.4||11100000
Cuba|2032|11200|80.6||11100000
Cuba|2033|11500|80.8||11100000
Cuba|2034|11700|81.0||11000000
Cuba|2035|11900|81.1||11000000
Cuba|2036|12200|81.3||10900000
Cuba|2037|12400|81.4||10900000
Cuba|2038|12700|81.6||10900000
Cuba|2039|12900|81.7||10800000
Cuba|2040|13200|81.8||10800000
Cuba|2041||82.0||10700000
Cuba|2042||82.1||10700000
Cuba|2043||82.3||10600000
Cuba|2044||82.4||10600000
Cuba|2045||82.6||10500000
Cuba|2046||82.7||10400000
Cuba|2047||82.8||10400000
Cuba|2048||83.0||10300000
Cuba|2049||83.1||10200000
Cuba|2050||83.3||10200000
Cuba|2051||83.4||10100000
Cuba|2052||83.5||10000000
Cuba|2053||83.7||9940000
Cuba|2054||83.8||9860000
Cuba|2055||83.9||9780000
Cuba|2056||84.0||9710000
Cuba|2057||84.2||9630000
Cuba|2058||84.3||9540000
Cuba|2059||84.4||9460000
Cuba|2060||84.5||9380000
Cuba|2061||84.6||9300000
Cuba|2062||84.7||9220000
Cuba|2063||84.8||9140000
Cuba|2064||85.0||9060000
Cuba|2065||85.0||8980000
Cuba|2066||85.2||8910000
Cuba|2067||85.3||8830000
Cuba|2068||85.4||8760000
Cuba|2069||85.5||8680000
Cuba|2070||85.6||8610000
Cuba|2071||85.7||8540000
Cuba|2072||85.8||8470000
Cuba|2073||85.9||8400000
Cuba|2074||86.0||8330000
Cuba|2075||86.1||8260000
Cuba|2076||86.2||8200000
Cuba|2077||86.3||8130000
Cuba|2078||86.4||8060000
Cuba|2079||86.5||8000000
Cuba|2080||86.6||7930000
Cuba|2081||86.7||7860000
Cuba|2082||86.8||7800000
Cuba|2083||86.9||7730000
Cuba|2084||87.0||7660000
Cuba|2085||87.1||7590000
Cuba|2086||87.2||7530000
Cuba|2087||87.3||7460000
Cuba|2088||87.4||7390000
Cuba|2089||87.5||7330000
Cuba|2090||87.6||7270000
Cuba|2091||87.7||7200000
Cuba|2092||87.8||7140000
Cuba|2093||87.9||7080000
Cuba|2094||88.0||7020000
Cuba|2095||88.1||6960000
Cuba|2096||88.2||6900000
Cuba|2097||88.3||6840000
Cuba|2098||88.4||6780000
Cuba|2099||88.5||6730000
Cuba|2100||88.6||6670000
Cyprus|1800|853|38.5||184000
Cyprus|1801|854|38.5||184000
Cyprus|1802|854|38.5||184000
Cyprus|1803|854|38.5||184000
Cyprus|1804|854|38.5||184000
Cyprus|1805|854|38.5||184000
Cyprus|1806|854|38.5||185000
Cyprus|1807|854|38.5||185000
Cyprus|1808|854|38.5||185000
Cyprus|1809|855|38.5||185000
Cyprus|1810|855|38.5||185000
Cyprus|1811|855|38.5||185000
Cyprus|1812|855|38.5||185000
Cyprus|1813|855|38.5||185000
Cyprus|1814|855|38.5||185000
Cyprus|1815|855|38.5||185000
Cyprus|1816|855|38.5||185000
Cyprus|1817|856|38.5||185000
Cyprus|1818|856|38.5||185000
Cyprus|1819|856|38.5||185000
Cyprus|1820|856|38.5||185000
Cyprus|1821|866|38.5||185000
Cyprus|1822|876|38.5||185000
Cyprus|1823|887|38.5||185000
Cyprus|1824|897|38.5||185000
Cyprus|1825|908|38.5||185000
Cyprus|1826|919|38.5||185000
Cyprus|1827|930|38.5||185000
Cyprus|1828|941|38.5||185000
Cyprus|1829|952|38.5||185000
Cyprus|1830|963|38.5||185000
Cyprus|1831|975|38.5||185000
Cyprus|1832|986|38.5||185000
Cyprus|1833|998|38.5||185000
Cyprus|1834|1010|38.5||185000
Cyprus|1835|1020|38.5||185000
Cyprus|1836|1030|38.5||185000
Cyprus|1837|1050|38.5||185000
Cyprus|1838|1060|38.5||185000
Cyprus|1839|1070|38.5||185000
Cyprus|1840|1080|38.5||185000
Cyprus|1841|1100|38.5||185000
Cyprus|1842|1110|38.5||185000
Cyprus|1843|1120|38.5||185000
Cyprus|1844|1140|38.5||185000
Cyprus|1845|1150|38.5||185000
Cyprus|1846|1160|38.5||185000
Cyprus|1847|1180|38.5||185000
Cyprus|1848|1190|38.5||185000
Cyprus|1849|1210|38.5||185000
Cyprus|1850|1220|38.5||185000
Cyprus|1851|1240|38.5||185000
Cyprus|1852|1250|38.5||185000
Cyprus|1853|1260|38.5||185000
Cyprus|1854|1280|38.5||185000
Cyprus|1855|1300|38.5||185000
Cyprus|1856|1310|38.5||185000
Cyprus|1857|1330|38.5||185000
Cyprus|1858|1340|38.5||185000
Cyprus|1859|1360|38.5||185000
Cyprus|1860|1370|38.5||186000
Cyprus|1861|1390|38.5||186000
Cyprus|1862|1410|38.5||186000
Cyprus|1863|1420|38.5||186000
Cyprus|1864|1440|38.5||186000
Cyprus|1865|1460|38.5||186000
Cyprus|1866|1470|38.5||186000
Cyprus|1867|1490|38.5||186000
Cyprus|1868|1510|38.5||186000
Cyprus|1869|1530|38.5||186000
Cyprus|1870|1550|38.5||186000
Cyprus|1871|1560|38.5||186000
Cyprus|1872|1580|38.5||186000
Cyprus|1873|1600|38.5||186000
Cyprus|1874|1620|38.5||186000
Cyprus|1875|1640|38.5||186000
Cyprus|1876|1660|38.5||186000
Cyprus|1877|1680|38.5||186000
Cyprus|1878|1700|38.5||186000
Cyprus|1879|1720|38.5||186000
Cyprus|1880|1740|38.4||187000
Cyprus|1881|1760|38.4||188000
Cyprus|1882|1780|38.4||190000
Cyprus|1883|1800|38.4||192000
Cyprus|1884|1820|38.4||195000
Cyprus|1885|1850|38.4||197000
Cyprus|1886|1870|38.4||199000
Cyprus|1887|1890|38.4||201000
Cyprus|1888|1910|38.4||204000
Cyprus|1889|1940|38.4||206000
Cyprus|1890|1960|38.4||209000
Cyprus|1891|1980|38.4||211000
Cyprus|1892|2010|38.4||214000
Cyprus|1893|2030|38.4||217000
Cyprus|1894|2050|38.3||219000
Cyprus|1895|2080|38.3||222000
Cyprus|1896|2100|39.0||225000
Cyprus|1897|2130|39.6||228000
Cyprus|1898|2150|40.3||231000
Cyprus|1899|2180|40.9||234000
Cyprus|1900|2200|41.5||237000
Cyprus|1901|2230|42.2||240000
Cyprus|1902|2260|42.8||243000
Cyprus|1903|2280|43.4||247000
Cyprus|1904|2310|44.1||251000
Cyprus|1905|2340|44.7||254000
Cyprus|1906|2370|44.9||258000
Cyprus|1907|2390|45.2||262000
Cyprus|1908|2420|45.4||265000
Cyprus|1909|2450|45.6||269000
Cyprus|1910|2480|45.9||273000
Cyprus|1911|2510|46.1||277000
Cyprus|1912|2540|46.4||280000
Cyprus|1913|2570|46.6||284000
Cyprus|1914|2590|46.8||287000
Cyprus|1915|2620|47.1||291000
Cyprus|1916|2640|47.2||295000
Cyprus|1917|2660|47.3||298000
Cyprus|1918|2690|25.9||302000
Cyprus|1919|2710|47.4||306000
Cyprus|1920|2740|47.5||310000
Cyprus|1921|2770|47.6||313000
Cyprus|1922|2790|47.7||317000
Cyprus|1923|2820|47.8||321000
Cyprus|1924|2850|47.9||324000
Cyprus|1925|2880|48.0||328000
Cyprus|1926|2910|48.0||332000
Cyprus|1927|2940|48.0||335000
Cyprus|1928|2970|47.9||339000
Cyprus|1929|3000|47.9||344000
Cyprus|1930|3030|47.9||350000
Cyprus|1931|3060|47.9||357000
Cyprus|1932|3090|47.9||365000
Cyprus|1933|3120|47.9||375000
Cyprus|1934|3160|47.9||385000
Cyprus|1935|3190|47.9||395000
Cyprus|1936|3220|47.9||405000
Cyprus|1937|3250|47.9||415000
Cyprus|1938|3290|48.7||426000
Cyprus|1939|3320|49.5||436000
Cyprus|1940|3350|50.3||444000
Cyprus|1941|3370|51.1||451000
Cyprus|1942|3380|51.9||457000
Cyprus|1943|3400|52.7||461000
Cyprus|1944|3410|54.5||466000
Cyprus|1945|3430|56.2||470000
Cyprus|1946|3440|57.9||474000
Cyprus|1947|3460|59.7||479000
Cyprus|1948|3470|61.4||483000
Cyprus|1949|3490|63.1||488000
Cyprus|1950|3500|64.9||494000
Cyprus|1951|3380|65.1||500000
Cyprus|1952|3670|65.5||507000
Cyprus|1953|3980|65.9||513000
Cyprus|1954|3990|66.3||521000
Cyprus|1955|4080|66.7||530000
Cyprus|1956|4480|67.1||540000
Cyprus|1957|4670|67.5||549000
Cyprus|1958|4440|67.8||559000
Cyprus|1959|4630|68.1||567000
Cyprus|1960|4250|68.5||573000
Cyprus|1961|4700|68.8||576000
Cyprus|1962|5180|69.1||578000
Cyprus|1963|5470|69.4||578000
Cyprus|1964|4950|69.7||579000
Cyprus|1965|6040|69.9||581000
Cyprus|1966|6410|70.2||585000
Cyprus|1967|7270|70.5||591000
Cyprus|1968|7590|70.7||598000
Cyprus|1969|8270|71.0||606000
Cyprus|1970|8510|71.2||614000
Cyprus|1971|9590|71.5||621000
Cyprus|1972|10200|71.7||628000
Cyprus|1973|10400|71.8||635000
Cyprus|1974|8600|52.1||642000
Cyprus|1975|7350|72.1||650000
Cyprus|1976|8890|72.2||658000
Cyprus|1977|10400|73.1||666000
Cyprus|1978|11200|73.5||673000
Cyprus|1979|12300|74.0||680000
Cyprus|1980|12900|73.8||685000
Cyprus|1981|13200|74.3||689000
Cyprus|1982|14000|74.4||692000
Cyprus|1983|14700|74.8||694000
Cyprus|1984|15800|74.8||698000
Cyprus|1985|16500|75.0||704000
Cyprus|1986|17100|75.3||712000
Cyprus|1987|18200|75.1||723000
Cyprus|1988|19600|75.4||736000
Cyprus|1989|21100|75.6||751000
Cyprus|1990|22500|75.9|17.6|767000
Cyprus|1991|22100|76.1|18.1|783000
Cyprus|1992|23500|76.3|18.1|801000
Cyprus|1993|23100|76.5|18.3|819000
Cyprus|1994|24000|76.7|18.9|837000
Cyprus|1995|25500|76.8|18.9|855000
Cyprus|1996|25400|76.8|18.8|873000
Cyprus|1997|25700|76.6|19.1|891000
Cyprus|1998|27000|76.5|19.3|909000
Cyprus|1999|28000|76.7|19.1|926000
Cyprus|2000|29400|76.8|19.1|943000
Cyprus|2001|30200|77.0|18.7|960000
Cyprus|2002|31000|77.2|18.8|977000
Cyprus|2003|31400|77.4|18.6|994000
Cyprus|2004|32500|77.6|18.6|1010000
Cyprus|2005|33600|77.9|18.4|1030000
Cyprus|2006|34600|78.4|17.9|1050000
Cyprus|2007|35600|78.8|18.0|1060000
Cyprus|2008|36000|79.3|17.8|1080000
Cyprus|2009|34400|79.7|17.8|1100000
Cyprus|2010|33900|80.1|17.6|1110000
Cyprus|2011|33200|80.5|17.3|1120000
Cyprus|2012|31800|80.9|17.0|1140000
Cyprus|2013|30000|81.1|17.1|1140000
Cyprus|2014|29900|81.3|17.4|1150000
Cyprus|2015|30700|81.5|17.7|1160000
Cyprus|2016|32000|81.7|18.0|1170000
Cyprus|2017|33000|81.7||1180000
Cyprus|2018|34000|81.9||1190000
Cyprus|2019|34500|82.0||1200000
Cyprus|2020|35100|82.2||1210000
Cyprus|2021|35700|82.3||1220000
Cyprus|2022|36200|82.5||1220000
Cyprus|2023|36700|82.7||1230000
Cyprus|2024|37200|82.8||1240000
Cyprus|2025|37700|83.0||1240000
Cyprus|2026|38200|83.1||1250000
Cyprus|2027|38800|83.3||1260000
Cyprus|2028|39500|83.4||1260000
Cyprus|2029|40200|83.6||1270000
Cyprus|2030|41000|83.7||1270000
Cyprus|2031|41700|83.9||1280000
Cyprus|2032|42600|84.0||1290000
Cyprus|2033|43400|84.2||1290000
Cyprus|2034|44300|84.3||1300000
Cyprus|2035|45200|84.5||1300000
Cyprus|2036|46100|84.6||1310000
Cyprus|2037|47100|84.8||1310000
Cyprus|2038|48000|84.9||1320000
Cyprus|2039|49000|85.1||1320000
Cyprus|2040|50000|85.2||1320000
Cyprus|2041||85.3||1330000
Cyprus|2042||85.5||1330000
Cyprus|2043||85.6||1340000
Cyprus|2044||85.7||1340000
Cyprus|2045||85.8||1340000
Cyprus|2046||86.0||1350000
Cyprus|2047||86.1||1350000
Cyprus|2048||86.2||1350000
Cyprus|2049||86.3||1350000
Cyprus|2050||86.4||1350000
Cyprus|2051||86.5||1360000
Cyprus|2052||86.7||1360000
Cyprus|2053||86.8||1360000
Cyprus|2054||86.9||1360000
Cyprus|2055||87.0||1360000
Cyprus|2056||87.1||1360000
Cyprus|2057||87.2||1360000
Cyprus|2058||87.3||1360000
Cyprus|2059||87.4||1360000
Cyprus|2060||87.5||1360000
Cyprus|2061||87.7||1360000
Cyprus|2062||87.8||1360000
Cyprus|2063||87.9||1360000
Cyprus|2064||88.0||1360000
Cyprus|2065||88.1||1360000
Cyprus|2066||88.2||1360000
Cyprus|2067||88.3||1360000
Cyprus|2068||88.4||1360000
Cyprus|2069||88.5||1360000
Cyprus|2070||88.6||1350000
Cyprus|2071||88.7||1350000
Cyprus|2072||88.8||1350000
Cyprus|2073||88.9||1350000
Cyprus|2074||89.0||1350000
Cyprus|2075||89.2||1350000
Cyprus|2076||89.3||1340000
Cyprus|2077||89.4||1340000
Cyprus|2078||89.5||1340000
Cyprus|2079||89.6||1340000
Cyprus|2080||89.7||1340000
Cyprus|2081||89.8||1340000
Cyprus|2082||89.9||1330000
Cyprus|2083||90.0||1330000
Cyprus|2084||90.1||1330000
Cyprus|2085||90.2||1330000
Cyprus|2086||90.3||1330000
Cyprus|2087||90.4||1320000
Cyprus|2088||90.5||1320000
Cyprus|2089||90.7||1320000
Cyprus|2090||90.8||1320000
Cyprus|2091||90.9||1320000
Cyprus|2092||91.0||1320000
Cyprus|2093||91.1||1320000
Cyprus|2094||91.2||1310000
Cyprus|2095||91.3||1310000
Cyprus|2096||91.4||1310000
Cyprus|2097||91.5||1310000
Cyprus|2098||91.6||1310000
Cyprus|2099||91.7||1310000
Cyprus|2100||91.8||1310000
Czech Republic|1800|1920|35.0||5520000
Czech Republic|1801|1920|35.0||5520000
Czech Republic|1802|1920|35.0||5520000
Czech Republic|1803|1920|35.0||5520000
Czech Republic|1804|1920|35.0||5520000
Czech Republic|1805|1920|35.0||5520000
Czech Republic|1806|1920|35.0||5520000
Czech Republic|1807|1920|35.0||5520000
Czech Republic|1808|1920|35.0||5520000
Czech Republic|1809|1920|35.0||5520000
Czech Republic|1810|1920|35.0||5520000
Czech Republic|1811|1920|35.0||5520000
Czech Republic|1812|1920|35.0||5520000
Czech Republic|1813|1920|35.0||5520000
Czech Republic|1814|1920|35.0||5520000
Czech Republic|1815|1920|35.0||5520000
Czech Republic|1816|1920|35.0||5520000
Czech Republic|1817|1920|35.0||5520000
Czech Republic|1818|1920|35.0||5520000
Czech Republic|1819|1920|35.0||5520000
Czech Republic|1820|1920|35.0||5530000
Czech Republic|1821|1940|35.0||5540000
Czech Republic|1822|1950|35.0||5560000
Czech Republic|1823|1970|35.0||5580000
Czech Republic|1824|1990|35.0||5600000
Czech Republic|1825|2000|35.0||5620000
Czech Republic|1826|2020|35.0||5700000
Czech Republic|1827|2030|35.0||5770000
Czech Republic|1828|2050|35.0||5840000
Czech Republic|1829|2070|35.0||5920000
Czech Republic|1830|2080|35.0||6000000
Czech Republic|1831|2100|35.0||6030000
Czech Republic|1832|2120|35.0||6070000
Czech Republic|1833|2140|35.0||6110000
Czech Republic|1834|2150|35.0||6150000
Czech Republic|1835|2170|35.0||6180000
Czech Republic|1836|2190|35.0||6220000
Czech Republic|1837|2210|35.0||6260000
Czech Republic|1838|2220|35.0||6300000
Czech Republic|1839|2240|35.0||6340000
Czech Republic|1840|2260|35.0||6380000
Czech Republic|1841|2280|35.0||6420000
Czech Republic|1842|2300|35.0||6470000
Czech Republic|1843|2320|35.0||6510000
Czech Republic|1844|2340|35.0||6550000
Czech Republic|1845|2360|35.0||6600000
Czech Republic|1846|2370|35.0||6640000
Czech Republic|1847|2390|35.0||6690000
Czech Republic|1848|2410|35.0||6730000
Czech Republic|1849|2430|35.0||6780000
Czech Republic|1850|2450|35.0||6830000
Czech Republic|1851|2460|35.0||6870000
Czech Republic|1852|2470|35.0||6910000
Czech Republic|1853|2480|35.0||6960000
Czech Republic|1854|2490|35.0||7000000
Czech Republic|1855|2500|35.0||7050000
Czech Republic|1856|2510|35.0||7090000
Czech Republic|1857|2520|35.0||7140000
Czech Republic|1858|2530|35.0||7190000
Czech Republic|1859|2540|35.0||7230000
Czech Republic|1860|2550|35.0||7280000
Czech Republic|1861|2560|35.0||7320000
Czech Republic|1862|2570|35.0||7360000
Czech Republic|1863|2580|35.0||7400000
Czech Republic|1864|2590|35.0||7440000
Czech Republic|1865|2600|35.0||7490000
Czech Republic|1866|2610|35.0||7530000
Czech Republic|1867|2620|35.0||7570000
Czech Republic|1868|2630|35.0||7610000
Czech Republic|1869|2640|35.0||7660000
Czech Republic|1870|2650|35.0||7700000
Czech Republic|1871|2690|35.0||7750000
Czech Republic|1872|2720|35.0||7800000
Czech Republic|1873|2760|35.0||7840000
Czech Republic|1874|2800|35.0||7890000
Czech Republic|1875|2830|35.0||7940000
Czech Republic|1876|2870|35.0||7990000
Czech Republic|1877|2910|35.0||8040000
Czech Republic|1878|2940|35.0||8090000
Czech Republic|1879|2980|35.0||8150000
Czech Republic|1880|3020|35.0||8200000
Czech Republic|1881|3060|35.0||8250000
Czech Republic|1882|3100|35.0||8300000
Czech Republic|1883|3140|35.0||8350000
Czech Republic|1884|3180|35.0||8400000
Czech Republic|1885|3220|35.0||8450000
Czech Republic|1886|3270|35.0||8500000
Czech Republic|1887|3310|35.0||8550000
Czech Republic|1888|3350|35.0||8600000
Czech Republic|1889|3400|35.0||8650000
Czech Republic|1890|3440|35.0||8700000
Czech Republic|1891|3490|35.0||8760000
Czech Republic|1892|3540|35.0||8830000
Czech Republic|1893|3590|35.0||8890000
Czech Republic|1894|3640|35.0||8950000
Czech Republic|1895|3690|35.9||9010000
Czech Republic|1896|3740|36.7||9080000
Czech Republic|1897|3800|37.6||9140000
Czech Republic|1898|3850|38.5||9200000
Czech Republic|1899|3900|39.4||9270000
Czech Republic|1900|3960|40.2||9330000
Czech Republic|1901|4020|40.6||9410000
Czech Republic|1902|4070|41.0||9480000
Czech Republic|1903|4130|41.4||9550000
Czech Republic|1904|4190|41.8||9620000
Czech Republic|1905|4250|42.2||9690000
Czech Republic|1906|4310|42.6||9750000
Czech Republic|1907|4370|43.0||9830000
Czech Republic|1908|4440|43.5||9900000
Czech Republic|1909|4500|43.9||9970000
Czech Republic|1910|4570|44.3||10000000
Czech Republic|1911|4650|44.8||10100000
Czech Republic|1912|4730|45.4||10200000
Czech Republic|1913|4810|45.9||10200000
Czech Republic|1914|4750|46.5||10300000
Czech Republic|1915|4700|47.0||10300000
Czech Republic|1916|4650|47.6||10200000
Czech Republic|1917|4590|48.2||10100000
Czech Republic|1918|4540|35.7||10000000
Czech Republic|1919|4490|49.3||9920000
Czech Republic|1920|4440|49.9||9980000
Czech Republic|1921|4790|50.4||10000000
Czech Republic|1922|4610|51.0||10100000
Czech Republic|1923|4950|51.5||10200000
Czech Republic|1924|5410|52.1||10300000
Czech Republic|1925|6000|52.6||10400000
Czech Republic|1926|5930|53.2||10400000
Czech Republic|1927|6340|53.8||10500000
Czech Republic|1928|6860|54.3||10500000
Czech Republic|1929|7010|54.9||10600000
Czech Republic|1930|6750|55.4||10600000
Czech Republic|1931|6480|55.9||10700000
Czech Republic|1932|6190|56.3||10800000
Czech Republic|1933|5890|56.7||10800000
Czech Republic|1934|5640|57.1||10800000
Czech Republic|1935|5570|57.5||10900000
Czech Republic|1936|6010|57.9||10900000
Czech Republic|1937|6660|58.3||10900000
Czech Republic|1938|6710|58.8||10900000
Czech Republic|1939|6750|59.1||11100000
Czech Republic|1940|6800|58.9||11200000
Czech Republic|1941|6790|58.6||11100000
Czech Republic|1942|6780|56.7||11100000
Czech Republic|1943|6770|51.9||11000000
Czech Republic|1944|6760|46.8||11100000
Czech Republic|1945|6740|44.8||10700000
Czech Republic|1946|6730|57.9||9520000
Czech Republic|1947|6720|61.8||8770000
Czech Republic|1948|6700|62.8||8810000
Czech Republic|1949|7020|63.8||8850000
Czech Republic|1950|7470|64.3||8900000
Czech Republic|1951|7460|65.1||9010000
Czech Republic|1952|7550|66.7||9110000
Czech Republic|1953|7370|67.4||9210000
Czech Republic|1954|7530|67.9||9290000
Czech Republic|1955|8010|68.8||9360000
Czech Republic|1956|8320|69.2||9420000
Czech Republic|1957|8670|68.8||9470000
Czech Republic|1958|9170|69.7||9510000
Czech Republic|1959|9420|69.7||9550000
Czech Republic|1960|9970|70.3||9590000
Czech Republic|1961|10200|70.4||9640000
Czech Republic|1962|10200|69.7||9690000
Czech Republic|1963|9880|70.2||9740000
Czech Republic|1964|10200|70.4||9780000
Czech Republic|1965|10400|70.0||9810000
Czech Republic|1966|10700|70.3||9820000
Czech Republic|1967|11100|70.2||9820000
Czech Republic|1968|11500|69.7||9810000
Czech Republic|1969|11600|69.2||9810000
Czech Republic|1970|11700|69.3||9820000
Czech Republic|1971|12300|69.4||9850000
Czech Republic|1972|13000|69.6||9890000
Czech Republic|1973|13600|69.7||9950000
Czech Republic|1974|14200|69.9||10000000
Czech Republic|1975|14900|70.1||10100000
Czech Republic|1976|15400|70.2||10100000
Czech Republic|1977|15900|70.3||10200000
Czech Republic|1978|16500|70.4||10300000
Czech Republic|1979|16700|70.4||10300000
Czech Republic|1980|17000|70.2||10300000
Czech Republic|1981|17000|70.3||10400000
Czech Republic|1982|16800|70.4||10400000
